,Name,City,Rating,Rating Count,Telephone,Cuisine,Cost for two,Address,Famous Food,updated_url
16051,Truffles,Bengaluru,4.5,1859.0,080 49652148,"Cafe, American, Burger, Steak",900.0,"1st Stage, 100 feet Road, Indiranagar, Bangalore","Burgers , Pasta , Crunchy Veg Burger , Peri Peri Fries , Fried Cheese , Tex Mex Burger , Peri Peri Chicken",https://www.zomato.com/bangalore/truffles-indiranagar
2596,The Pancake Story,Bengaluru,4.5,175.0,080 49652988,"Desserts, Beverages",450.0,"18, Ground Floor, 7th Main, 80 Feet Road, Koramangala 1st Block, Bangalore","Pancakes , Waffles , Popcorn , Savoury Crepe , Red Velvet Waffle , Red Velvet Pancake , Nachos",https://www.zomato.com/bangalore/the-pancake-story-koramangala-1st-block-bangalore
11399,Maziga,Bengaluru,4.5,473.0,080 49652198,Modern Indian,1500.0,"3rd Floor, VR Mall, B Narayanapura, Mahadevapura, ITPL Main Road, Whitefield, Bangalore","Biryani , Mocktails , Dal Makhani , Fish , Risotto , Wine , Kulcha",https://www.zomato.com/bangalore/maziga-whitefield-bangalore
16059,Truffles,Bengaluru,4.5,4336.0,080 49652789,"Cafe, American, Burger, Steak",900.0,"84, 80 Feet Road, RMV 2nd Stage, New BEL Road, Bangalore","Burgers , Pasta Arrabiata , Veg Pattice , Pesto Pasta , Ferrero Rocher Milkshake , Rolls , Spaghetti Bolognese",https://www.zomato.com/bangalore/truffles-new-bel-road
8487,Pasta Street,Bengaluru,4.5,2197.0,080 48504242 080 48501500,"Italian, Pizza, Salad",1500.0,"2022, 100 Feet Road,HAL 2nd Stage, Indiranagar, Bangalore","Pasta , Pizza , Ravioli , Mocktails , Virgin Mojito , Wine , Orange Mojito",https://www.zomato.com/bangalore/pasta-street-indiranagar
2898,Black Deer,Bengaluru,4.5,344.0,080 43726006 +91 8892131404,"Fast Food, Beverages, Ice Cream",350.0,"79, Chandra Layout Main Road, KPA Block, Attiguppe, Vijay Nagar, Bangalore","Waffles , Coffee , Hot Chocolate Fudge , Mango Shake , Red Velvet Sundae , Brownie , Belgium Chocolate",https://www.zomato.com/bangalore/black-deer-vijay-nagar-bangalore
8918,Buff Buffet Buff,Bengaluru,4.5,3518.0,080 45128765,"North Indian, Chinese, Continental, Thai, Salad",1500.0,"60, Jyothi Nivas College Road, Koramangala 5th Block, Bangalore","Fish , Salad , Prawn , Gulab Jamun , Mocktails , Halwa , Momos",https://www.zomato.com/bangalore/buff-buffet-buff-koramangala-5th-block
8510,Fenny's Lounge And Kitchen,Bengaluru,4.5,6623.0,080 41282428 +91 9036082911,"Mediterranean, Continental, Italian",1600.0,"115, 3rd Floor, Opposite Raheja Arcade, Koramangala 7th Block, Bangalore","Cocktails , Mocktails , Pasta , Beer , Caramel Pudding , Bbq Chicken , Sea Food",https://www.zomato.com/bangalore/fennys-lounge-and-kitchen-koramangala-7th-block
8369,Chulha Chauki Da Dhaba,Bengaluru,4.5,1509.0,+91 7349738050 080 42038132,North Indian,1000.0,"Opposite EMC-2, 2nd Floor, Above Nexa Showroom, Outer Ring Road, Mahadevapura, Marathahalli, Bangalore","Sweet Lassi , Chicken 65 , Buttermilk , Paneer Do Pyaza , Palak Paneer , Matka Lassi , Chicken Tikka Masala",https://www.zomato.com/bangalore/chulha-chauki-da-dhaba-marathahalli-bangalore
11475,Caperberry,Bengaluru,4.5,1504.0,+91 8762933355 +91 9448125513,"Spanish, Italian, Mediterranean, European, Salad",2200.0,"203, 2nd Floor, UB City, 24 Vittal Mallya Road, Lavelle Road, Bangalore","Tiramisu , Ravioli , Paella , Wine , Lamb , Salad , Cocktails",https://www.zomato.com/bangalore/caperberry-lavelle-road
8714,Yauatcha,Bengaluru,4.5,2560.0,+91 9222222800,"Chinese, Asian, Cantonese, Tea",2000.0,"Level 5, 1 MG Lido Mall, MG Road, Bangalore","Dumplings , Noodle , Cocktails , Raspberry Delice , Macaroon , Tea , Salad",https://www.zomato.com/bangalore/yauatcha-mg-road
8234,XOOX Brewmill,Bengaluru,4.5,2196.0,080 49652767,"Modern Indian, European, Asian",2000.0,"8, Koramanagala Industrial Layout, Near HDFC Bank, Koramangala 5th Block, Bangalore","Cocktails , Apple Cider , Craft Beer , Pizza , Chicken Tikka Platter , Nachos , Shawarma",https://www.zomato.com/bangalore/xoox-brewmill-koramangala-5th-block-bangalore
8127,The Hole in the Wall Cafe,Bengaluru,4.5,7495.0,+91 8040949490 +91 9945692562,"Cafe, American, Burger",600.0,"4, 8th Main Road, Koramangala 4th Block, Bangalore","Waffles , Pancakes , Burgers , English Breakfast , Sandwich , Healthy Breakfast , Omelette",https://www.zomato.com/bangalore/the-hole-in-the-wall-cafe-koramangala-4th-block
11383,Bengaluru Cafe,Bengaluru,4.5,189.0,Not Available,South Indian,150.0,"6, 9th Cross, 9th Main, 2nd Block, Jayanagar, Bangalore","Vada , Idli , Kesari Bath , Benne Masala Dosa , Tea , Filtered Coffee , Kharabath",https://www.zomato.com/bangalore/bengaluru-cafe-jayanagar
8079,Koramangala Social,Bengaluru,4.5,5212.0,080 43723295 080 43723095,"American, North Indian, Chinese, Asian, Biryani, Beverages",1500.0,"118, Koramangala Industrial Area, Koramangala 7th Block, Bangalore","Cocktails , Long Island Iced Tea , Nachos , Pasta , Burgers , Chicken Wings , Momos",https://www.zomato.com/koramangalasocial
13590,Mainland China,Bengaluru,4.5,1443.0,080 47483088,"Chinese, Asian, Sushi, Japanese, Thai",1700.0,"26/1, Orion Mall, Brigade Gateway Campus, Dr. Rajkumar Road, Near Yeshwantpur, Malleshwaram, Bangalore","Noodle , Momos , Fish , Kimchi , Chicken Lollipop , Drums Of Heaven , Pan Fried Noodles",https://www.zomato.com/bangalore/mainland-china-malleshwaram
8059,The Pump House,Bengaluru,4.5,1506.0,+91 9606127666 +91 9606129666,"Continental, Finger Food",1500.0,"607, 15th Cross, Outer Ring Road, 1st Phase, JP Nagar, Bangalore","Beer , Cocktails , Pizza , Nachos , Fries , Stout , Pork Ribs",https://www.zomato.com/bangalore/the-pump-house-1-jp-nagar-bangalore
362,All Aromas,Bengaluru,4.5,108.0,080 49653054,"North Indian, Biryani",400.0,"10-11, 7th Cross, BHEL Layout, SRK Garden, Jayanagar, Bangalore","Ghee Rice , Paratha , Thali , Kerala Parotta , Butter Chicken , Gulab Jamun",https://www.zomato.com/bangalore/all-aromas-jayanagar-bangalore
18961,Belgian Waffle Factory,Bengaluru,4.5,322.0,080 49652813,Desserts,500.0,"13, KHB Colony, 17th Main, M.I.G, Koramangala 5th Block, Bangalore","Waffles , Chocolate Chip Waffle , Oreo Waffle , Nutella Waffle , Berryblast , Red Velvet Waffle , Fries",https://www.zomato.com/bangalore/belgian-waffle-factory-koramangala-5th-block-bangalore
8046,Corner House Ice Cream,Bengaluru,4.5,2318.0,+91 9880846251,"Ice Cream, Desserts",350.0,"3283, 2nd Stage, Off Double Road, Indiranagar, Bangalore","Death By Chocolate , Hot Chocolate Fudge , Brownie , Fudge Cake , Almond Fudge , Banana Split , Chocolate Mousse",https://www.zomato.com/bangalore/corner-house-ice-cream-indiranagar
8663,The Bangalore Cafe,Bengaluru,4.5,1117.0,080 49653314,"Modern Indian, North Indian, Pizza, Continental, Beverages",800.0,"4, KH Road, Double Road, Shanti Nagar, Bangalore","Pizza , Biryani , Mocktails , Chaat , Coffee , Sweet Potato Soup , Panipuri",https://www.zomato.com/bangalore/the-bangalore-cafe-1-shanti-nagar-bangalore
9368,You Mee,Bengaluru,4.5,441.0,+91 9315403715,"Sushi, Asian",2000.0,"Ground Floor, Forum Shantiniketan, Whitefield Main Road, Thigalarapalya, Hoodi, Whitefield, Bangalore","Ramen , Prawn Tempura Roll , Noodle , Dumplings , Sushi Platter , Sushi Bar , Hot Chocolate",https://www.zomato.com/bangalore/you-mee-whitefield-bangalore
19285,Saffron - Radisson Blu,Bengaluru,4.5,665.0,080 46972035,"North Indian, Mughlai, Lucknowi",2500.0,"Radisson Blu, 90/4, Outer Ring Road, Munnekollalu Village, Marathahalli, Bangalore","Dal Makhani , Mocktails , Biryani , Faluda , Dahi Ke Kabab , Chicken Tikka , Roti",https://www.zomato.com/bangalore/saffron-radisson-blu-marathahalli-bangalore
8188,Secret Of Bangalore,Bengaluru,4.5,2093.0,+91 7618729489 +91 7618729490,"North Indian, South Indian, Continental, Asian, Desserts",1200.0,"Shakthi Hill Resort, BEML Layout, Off Mysore Road, V Stage, RR Nagar, Rajarajeshwari Nagar, Bangalore","Pizza , Cocktails , Beer , Nachos , Biryani , Noodle , Chilli Chicken",https://www.zomato.com/bangalore/secret-of-bangalore-rajarajeshwari-nagar-bangalore
7772,BelgYum,Bengaluru,4.5,1846.0,080 67266614 080 49626614,Desserts,400.0,"2nd Floor,  Phoenix Market City, Whitefield, Bangalore","Cappuccino , Coffee , Mango Waffles , Belgium Waffles , Nutella Waffle , Belgian Hot Chocolate , Chocolate Waffles",https://www.zomato.com/bangalore/belgyum-whitefield
8005,Truffles,Bengaluru,4.5,15653.0,080 49652818,"Cafe, American, Burger, Steak",900.0,"28, 4th 'B' Cross, Koramangala 5th Block, Bangalore","Burgers , Pasta , Cocktails , Pancakes , Chocolate Dessert , Peri Fries , Chicken Salad",https://www.zomato.com/bangalore/truffles-koramangala-5th-block
8025,Toit,Bengaluru,4.5,15731.0,+91 9019713388,"Italian, American, Modern Indian",1000.0,"298, 100 Feet Road, Namma Metro Pillar 62, Indiranagar, Bangalore","Beer , Nachos , Mai Thai , Cocktails , Pesto Pizza , Pasta , Chicken Wings",https://www.zomato.com/bangalore/toit-indiranagar
3470,Mugful Of Stories,Bengaluru,4.5,321.0,+91 7411422552,"Desserts, Bakery",300.0,"421, 4th D Main, 5th A Cross, Kalyan Nagar, Bangalore","Hot Chocolate , Cupcake , Peri Peri Fries , French Fries , Red Velvet Cake , Cinnamon Churros , Chocolate Churros",https://www.zomato.com/bangalore/mugful-of-stories-kalyan-nagar
18229,Polar Bear,Bengaluru,4.5,114.0,080 43334333,"Desserts, Ice Cream, Bakery, Fast Food",300.0,"710, Thubarahalli,Whitefield Main Road, Garudacharpalya, Whitefield, Bangalore","Brownie , Hot Chocolate Fudge , Death By Chocolate",https://www.zomato.com/bangalore/polar-bear-varthur-main-road-whitefield-bangalore
9312,Fire Station,Bengaluru,4.5,1394.0,080 49652163,"Finger Food, Continental, Pizza, Mexican, Burger, Desserts, Italian, North Indian",1600.0,"154, Neeladri Main Road, Above Unlimited Store, Doddathoguru, Phase 1, Electronic City, Bangalore","Beer , Cocktails , Pizza , Pasta , Burgers , Paneer Tikka Masala , Mocktails",https://www.zomato.com/bangalore/fire-station-electronic-city-bangalore
8730,Smoor,Bengaluru,4.5,1909.0,080 25211901 +91 8861460270,"Desserts, Cafe, Beverages",900.0,"1131, 100 Feet Road, HAL 2nd Stage, Indiranagar, Bangalore","Hot Chocolate , Cheesecake , Coffee , Red Velvet Cake , Pizza , Chocolate Pastry , Macaroon",https://www.zomato.com/bangalore/smoor-indiranagar
17702,Brik Oven,Bengaluru,4.5,277.0,080 42042111,"Cafe, Pizza, Beverages",1200.0,"872/A, Ground Floor, 80 Feet Road, HAL 2nd Stage, Indiranagar, Bangalore","Pizza , Pepperoni , Waffles , Tiramisu , Cheesy Garlic Bread , Big Bang Shake , Iced Tea",https://www.zomato.com/bangalore/brik-oven-indiranagar-bangalore
10448,Rim Naam - The Oberoi,Bengaluru,4.5,1035.0,080 25585858,Thai,3000.0,"The Oberoi, 37-39, MG Road, Bangalore","Jasmine Rice , Wine , Fish , Seafood Soup , Chocolate Cake , Salad , Mocktails",https://www.zomato.com/bangalore/rim-naam-the-oberoi-mg-road-bangalore
8328,Tipsy Bull - The Bar Exchange,Bengaluru,4.5,550.0,080 49653138,"Chinese, Continental, North Indian, Mexican",1500.0,"603, 15th Cross, 100 Feet Ring Road, 6th Phase, JP Nagar, Bangalore","Cocktails , Nachos , Pizza , Fries , Chicken Wings , Pasta , Murgh Ghee Roast",https://www.zomato.com/bangalore/tipsy-bull-the-bar-exchange-jp-nagar-bangalore
17675,House Of Commons,Bengaluru,4.5,5452.0,080 45128604,"Continental, Asian, North Indian",1000.0,"122/B, Jyothi Nivas Road, Koramangala 5th Block, Bangalore","Cocktails , Beer , Nachos , Mocktails , Pizza , Tandoori Chicken , Masala Peanuts",https://www.zomato.com/bangalore/house-of-commons-koramangala-5th-block
8294,The Reservoire,Bengaluru,4.5,3116.0,080 49652634,"Continental, North Indian, Chinese, American",1400.0,"17th Main Road, JNC Road, Koramangala 5th Block, Bangalore","Cocktails , Beer , Pizza , Nachos , Mocktails , Tiramisu , Bruschettas",https://www.zomato.com/bangalore/the-reservoire-koramangala-5th-block
9349,Bologna,Bengaluru,4.5,1031.0,080 49653550,Italian,1600.0,"759, 1st Floor, 100 Feet Road, Indiranagar, Bangalore","Tiramisu , Pasta , Pizza , Ravioli , Wine , Bruschettas , Sangria",https://www.zomato.com/bangalore/bologna-indiranagar-bangalore
16622,Punjab Grill,Bengaluru,4.5,1020.0,+91 8448581880 +91 8448581881,North Indian,2800.0,"Ground Floor, Forum Shantiniketan, Whitefield Main Road, Hoodi, Whitefield, Bangalore","Butter Chicken , Paan Shot , Dal Makhani , Paneer Lababdar , Gulab Jamun , Kesar Pista Lassi , Naan",https://www.zomato.com/bangalore/punjab-grill-whitefield-bangalore
9257,Baar Union,Bengaluru,4.5,1268.0,080 49653440,"Continental, Finger Food, Asian, Chinese",1200.0,"253, 1st Floor, 5th Main, 17th Cross, Sector 6, HSR Layout, HSR, Bangalore","Cocktails , Beer , Momos , Onion Rings , Long Island Iced Tea , Honey Chilli Potatoes , Chicken Momo",https://www.zomato.com/bangalore/baar-union-hsr-bangalore
8878,Food Coma,Bengaluru,4.5,446.0,+91 9108566111 +91 9880597105,"Continental, North Indian, Chinese",800.0,"311, 1st Floor Gowra, Binnamangala, 1st Stage, Indiranagar, Bangalore","Mocktails , Tiramisu , Cheese Balls , Pizza , Almond Cake , Chicken Lollipop , Salad",https://www.zomato.com/bangalore/food-coma-indiranagar-bangalore
8845,THE RIG,Bengaluru,4.5,2393.0,080 47107847 +91 7337689999,"Continental, Finger Food, Pizza",1500.0,"82/4B, Next To Wipro Corporate Office, Sarjapur Road, Bangalore","Cocktails , Pizza , Stout , Bang Bang Chicken , Nachos , Craft Beer , Mocktails",https://www.zomato.com/bangalore/the-rig-sarjapur-road
11388,Via Milano,Bengaluru,4.5,283.0,+91 9845195383 +91 9902075383,"Italian, Pizza, Salad, Desserts",1500.0,"The Gran Carmen, Sarjapur Road, Bangalore","Pizza , Pasta , Tiramisu , Creme Brulee , Falafel , Wine , Chocolate Fondant",https://www.zomato.com/bangalore/via-milano-sarjapur-road-bangalore
18081,Pasta Street,Bengaluru,4.5,704.0,080 43744445 080 43744446,"Italian, Pizza, Salad",1500.0,"751, 80 Feet Road, Opposite SBI Bank, Koramangala 4th Block, Bangalore","Pasta , Ravioli , Wine , Thin Crust Pizza , Salad , Mocktails , Lasagne",https://www.zomato.com/bangalore/pasta-street-koramangala-4th-block-bangalore
18176,Apsara Ice Creams,Bengaluru,4.5,251.0,080 48903296 +91 8050097410,"Ice Cream, Desserts",400.0,"100/1B, 10th Cross, 2nd Main, Indiranagar, Bangalore","Guava Ice Cream , Panipuri , Belgian Chocolate , Aam Panna , Kulfi , Faluda , Coffee",https://www.zomato.com/bangalore/apsara-ice-creams-indiranagar-bangalore
11300,Alba - JW Marriott Bengaluru,Bengaluru,4.5,639.0,080 49653174,Italian,4000.0,"JW Marriott, 24/1, Vittal Mallya Road, Lavelle Road, Bangalore","Tiramisu , Pizza , Pasta , Salad , Risotto , Panna Cotta , Cocktails",https://www.zomato.com/bangalore/alba-jw-marriott-bengaluru-lavelle-road
16315,Corner House Ice Cream,Bengaluru,4.5,869.0,+91 9845196617,"Ice Cream, Desserts",350.0,"66, Siddhartha Plaza, Rajmahal Vilas, 2nd Stage,  New BEL Road, Bangalore","Hot Chocolate Fudge , Death By Chocolate , Brownie , Fudge Cake , Vanilla Ice Cream , Caramello Pudding , Apple Pie",https://www.zomato.com/bangalore/corner-house-ice-cream-new-bel-road
18052,Deja Vu Buffet Bar,Bengaluru,4.5,3388.0,080 49652734,"North Indian, Italian",1400.0,"7/8, Doresanipalya, Opposite Oracle, 5th Phase, JP Nagar, Bangalore","Pasta , Cocktails , Biryani , Crispy Corn , Fish , Paneer Tikka , Gulab Jamun",https://www.zomato.com/bangalore/deja-vu-buffet-bar-jp-nagar-bangalore
16431,Corner House Ice Cream,Bengaluru,4.5,286.0,+91 7624955950,"Ice Cream, Desserts",350.0,"Shop 1,2,  First Floor, Ascendas Park Square, Whitefield, Bangalore","Death By Chocolate , Brownie , Hot Chocolate Fudge , Fudge Cake , Apple Pie , Thick Shakes",https://www.zomato.com/bangalore/corner-house-ice-cream-whitefield
16390,Barbeque Nation,Bengaluru,4.5,1277.0,+91 8064806060 18001086060,"North Indian, European, Mediterranean, BBQ, Kebab",1600.0,"1/4, Ground Floor, Lido Mall, Swami Vivekananda Road, Ulsoor, Bangalore","Paan Kulfi , Fish , Biryani , Salad , Crispy Corn , Gulab Jamun , Phirni",https://www.zomato.com/bangalore/barbeque-nation-ulsoor
16307,Corner House Ice Cream,Bengaluru,4.5,1111.0,+91 9880851151,"Ice Cream, Desserts",350.0,"Tata Star Extra, Opposite Shankara Eye Hospital, Kundalahalli Gate, Varthur Road, Marathahalli, Bangalore","Death By Chocolate , Brownie , Hot Chocolate Fudge , Ice Cream Sundae , Fruit Salad , Brown Bomb , Almond Fudge",https://www.zomato.com/bangalore/corner-house-ice-cream-1-marathahalli
18133,Pasta Street,Bengaluru,4.5,1941.0,+91 7678933345 080 40976910,"Italian, Pizza, Salad",1500.0,"37/2, Chicago Avenue, Opposite Fortis Hospital, Cunningham Road, Bangalore","Pasta , Wine , Salad , Farmhouse Pizza , Chilli Cheese Garlic Bread , Ravioli , Pesto Garlic Bread",https://www.zomato.com/bangalore/pasta-street-cunningham-road
10662,Mudpipe Cafe,Bengaluru,4.5,1954.0,+91 9916102391,"Cafe, Continental, Burger",900.0,"1, KDP Building, 4th Floor, Near Forum Mall, Above Nexa showroom. Hosur main Road, opposite Acropolis apartment,BTM, Bangalore","Nachos , Chaat , Pasta , Kit Kat Shake , Wedges , Pink Lemonade , Mocktails",https://www.zomato.com/bangalore/mudpipe-cafe-btm
16444,Corner House Ice Cream,Bengaluru,4.5,936.0,080 26540925,"Ice Cream, Desserts",350.0,"1225, 26th Main, 9th Block, Jayanagar, Bangalore","Death By Chocolate , Hot Chocolate Fudge , Fudge Cake , Thick Shakes , Chocolate Malt , Ice Cream Sundae , Chocolate Sundae",https://www.zomato.com/bangalore/corner-house-ice-cream-jayanagar
16466,Corner House Ice Cream,Bengaluru,4.5,1624.0,+91 9845923734,"Ice Cream, Desserts",350.0,"67-7-61, 1st A Main, Koramangala 7th Block, Bangalore","Death By Chocolate , Hot Chocolate Fudge , Brownie , Thick Shakes , Banana Split , Brown Bomb , Caramel Ice Cream",https://www.zomato.com/bangalore/corner-house-ice-cream-koramangala-7th-block
10311,Blu Oyster,Bengaluru,4.5,197.0,+91 9108740702 +91 9108741702,"Seafood, Continental, European, Mediterranean",1500.0,"1st Cross Road, HAL 2nd Stage, Appareddipalya, Indiranagar, Bangalore","Sea Food , Lobster , Watermelon Cooler , Oysters , Curry Crab , Cocktail Prawn , Stuffed Mushroom",https://www.zomato.com/bangalore/blu-oyster-indiranagar-bangalore
17566,The Boozy Griffin,Bengaluru,4.5,5939.0,080 45128681,"European, Continental",1800.0,"2nd Floor, 1st A Cross Road, Jyothi Nivas College Road, Koramangala 5th Block, Bangalore","Cocktails , Nachos , Burgers , Pizza , Chicken Wings , Craft Beer , Pasta",https://www.zomato.com/bangalore/the-boozy-griffin-koramangala-5th-block
17545,Tipsy Bull - The Bar Exchange,Bengaluru,4.5,2594.0,080 49653566,"North Indian, Chinese, Continental, Mexican",1500.0,"24-26, 414/80/2, Varthur Hobli, Outer Ring Road","Cocktails , Nachos , Pizza , Long Island Iced Tea , Beer , Mocktails , Pasta",https://www.zomato.com/bangalore/tipsy-bull-the-bar-exchange-bellandur
17538,Tipsy Bull - The Bar Exchange,Bengaluru,4.5,3913.0,080 49652151,"Chinese, Continental, North Indian, Mexican",1500.0,"2008, 2nd Floor, 100 Feet Road, Indiranagar, Bangalore","Cocktails , Pizza , Beer , Nachos , Fish , Mocktails , Pesto Pasta",https://www.zomato.com/bangalore/tipsy-bull-the-bar-exchange-indiranagar-bangalore
17531,Gilly's Restobar,Bengaluru,4.5,2244.0,080 49653151,"Continental, North Indian, Chinese, Salad",1200.0,"Ashrith Corner, Near Ajmera Neeladri Road, Phase 1, Electronic City, Bangalore","Beer , Cocktails , Biryani , Pasta , Pizza , Mocktails , Chicken Wings",https://www.zomato.com/bangalore/gillys-restobar-electronic-city
17523,Gillys Eco Bar,Bengaluru,4.5,4288.0,080 49652557,"Finger Food, Continental, North Indian",1000.0,"91, Jyothi Nivas College Road, Koramangala 5th Block, Bangalore","Beer , Cocktails , Nachos , Pasta , Masala Peanuts , Mojito , Thai Crispy Chicken",https://www.zomato.com/bangalore/gillys-eco-bar-koramangala-5th-block-bangalore
